"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01037","2","10","71","0","2025","2","",10,40,42,42,544091,0,0,1013,"",10.13,0.86,0.92,0.93,0.83,0.00,0.00,0.92,"",-2,-16.7,3,8.1,4,10.5,5,13.5,106738,24.4,0,0.0,0,0.0,112,12.4
"01037","3","10","71","0","2025","2","N",14,0,0,0,0,0,0,0,"N",5.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","10","71","0","2025","2","N",136,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",11,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","0","10","70","0","2025","2","",1178,12277,12423,12575,153330911,15687062,72403,949,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",49,4.3,83,0.7,202,1.7,354,2.9,11544861,8.1,1380610,9.7,-13481,-15.7,56,6.3
"01039","1","10","71","0","2025","2","",15,127,125,123,2152085,0,0,1324,"",2.55,0.54,0.53,0.52,0.56,0.00,0.00,1.05,"",0,0.0,-3,-2.3,-3,-2.3,-6,-4.7,-152436,-6.6,0,0.0,0,0.0,-50,-3.6
"01039","2","10","71","0","2025","2","",17,363,362,345,5041683,0,0,1087,"",2.43,0.93,0.93,0.88,0.95,0.00,0.00,1.04,"",0,0.0,4,1.1,-4,-1.1,-27,-7.3,431221,9.4,0,0.0,0,0.0,117,12.1
"01039","3","10","71","0","2025","2","",46,1582,1575,1566,18684704,58750,117,913,"",2.77,1.33,1.31,1.32,1.37,0.21,0.29,1.04,"",0,0.0,-5,-0.3,-7,-0.4,-30,-1.9,720288,4.0,8588,17.1,16,15.8,43,4.9
"01039","5","10","71","0","2025","2","",1100,10205,10361,10541,127452439,15628312,72286,946,"",0.96,0.98,0.98,0.98,0.98,1.02,1.00,1.00,"",49,4.7,87,0.9,216,2.1,417,4.1,10545788,9.0,1372022,9.6,-13497,-15.7,58,6.5
"01041","0","10","70","0","2025","2","",309,3492,3421,3466,44230283,3771268,23056,983,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",15,5.1,-81,-2.3,-153,-4.3,-160,-4.4,737734,1.7,126786,3.5,-6491,-22.0,51,5.5
"01041","1","10","71","0","2025","2","",10,36,35,35,487876,0,0,1062,"",6.49,0.54,0.54,0.54,0.44,0.00,0.00,0.82,"",0,0.0,1,2.9,-4,-10.3,-3,-7.9,3445,0.7,0,0.0,0,0.0,64,6.4
"01041","2","10","71","0","2025","2","",10,50,52,52,853850,0,0,1279,"",5.44,0.45,0.48,0.48,0.56,0.00,0.00,1.18,"",0,0.0,-5,-9.1,-3,-5.5,-3,-5.5,45641,5.6,0,0.0,0,0.0,149,13.2
"01041","3","10","71","0","2025","2","",22,557,566,582,6043376,41903,83,818,"",5.05,1.65,1.71,1.77,1.54,0.63,0.66,0.90,"",0,0.0,-35,-5.9,-24,-4.1,-28,-4.6,-141207,-2.3,5716,15.8,12,16.9,22,2.8
"01041","5","10","71","0","2025","2","",267,2849,2768,2797,36845181,3729365,22973,1011,"",0.89,0.96,0.95,0.94,0.98,1.01,1.00,1.03,"",15,6.0,-42,-1.5,-122,-4.2,-126,-4.3,829855,2.3,121070,3.4,-6503,-22.1,56,5.9
"01043","0","10","70","0","2025","2","",2407,31052,31307,31306,399284647,35464964,149737,984,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",105,4.6,-59,-0.2,-143,-0.5,-119,-0.4,12856244,3.3,-3273917,-8.5,-33181,-18.1,35,3.7
"01043","1","10","71","0","2025","2","",19,193,195,191,3312231,0,0,1320,"",1.58,0.33,0.33,0.32,0.33,0.00,0.00,1.01,"",1,5.6,7,3.8,0,0.0,4,2.1,28430,0.9,0,0.0,0,0.0,-14,-1.0
"01043","2","10","71","0","2025","2","",16,777,737,688,9575851,0,0,1004,"",1.12,0.79,0.75,0.71,0.69,0.00,0.00,0.92,"",-1,-5.9,37,5.0,20,2.8,34,5.2,543600,6.0,0,0.0,0,0.0,17,1.7
"01043","3","10","71","0","2025","2","",52,3689,3858,3951,42121990,316207,1339,845,"",1.53,1.23,1.27,1.33,1.19,0.51,1.63,0.93,"",0,0.0,58,1.6,80,2.1,84,2.2,1507068,3.7,-14647,-4.4,238,21.6,14,1.7
"01043","5","10","71","0","2025","2","",2320,26393,26517,26476,344274575,35148757,148398,1001,"",0.99,1.00,0.99,0.99,1.01,1.02,1.00,1.02,"",105,4.7,-161,-0.6,-243,-0.9,-241,-0.9,10777146,3.2,-3259270,-8.5,-33419,-18.4,39,4.1
"01045","0","10","70","0","2025","2","",1178,18354,18350,18426,304060266,13802201,70009,1273,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",61,5.5,180,1.0,53,0.3,74,0.4,6764735,2.3,-1227037,-8.2,-28103,-28.6,22,1.8
"01045","1","10","71","0","2025","2","",36,2970,2964,2963,53698293,0,0,1393,"",6.13,8.48,8.57,8.54,7.05,0.00,0.00,0.83,"",-1,-2.7,6,0.2,3,0.1,-5,-0.2,-525508,-1.0,0,0.0,0,0.0,-14,-1.0
"01045","2","10","71","0","2025","2","",15,167,168,168,2473212,8000,216,1135,"",2.14,0.29,0.29,0.29,0.23,0.08,3.40,0.81,"",0,0.0,0,0.0,3,1.8,7,4.3,165184,7.2,8000,100.0,216,100.0,55,5.1
"01045","3","10","71","0","2025","2","",56,2110,2117,2125,25014746,128416,1003,909,"",3.37,1.19,1.19,1.22,0.92,0.53,2.61,0.77,"",0,0.0,119,6.0,104,5.2,132,6.6,3268079,15.0,36639,39.9,677,207.7,72,8.6
"01045","5","10","71","0","2025","2","",1071,13107,13101,13170,222874015,13665785,68790,1306,"",0.93,0.84,0.84,0.84,0.86,1.01,0.99,1.03,"",62,6.1,55,0.4,-57,-0.4,-60,-0.5,3856980,1.8,-1271676,-8.5,-28996,-29.7,24,1.9
"01047","0","10","70","0","2025","2","",1010,11564,11597,11438,143820304,14117241,80772,959,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",37,3.8,101,0.9,244,2.1,85,0.7,2375916,1.7,168572,1.2,-33578,-29.4,4,0.4
"01047","1","10","71","0","2025","2","",17,165,166,161,3094171,0,0,1451,"",3.38,0.75,0.76,0.75,0.86,0.00,0.00,1.14,"",0,0.0,-1,-0.6,2,1.2,2,1.3,-114728,-3.6,0,0.0,0,0.0,-63,-4.2
"01047","2","10","71","0","2025","2","",20,797,650,643,8859250,0,0,978,"",3.33,2.18,1.79,1.81,1.78,0.00,0.00,0.92,"",0,0.0,164,25.9,28,4.5,49,8.2,647149,7.9,0,0.0,0,0.0,-47,-4.6
"01047","3","10","71","0","2025","2","",56,1540,1549,1556,16316688,54496,463,811,"",3.94,1.38,1.38,1.44,1.27,0.22,1.04,0.91,"",0,0.0,6,0.4,14,0.9,0,0.0,-759586,-4.4,11408,26.5,263,131.5,-41,-4.8
"01047","5","10","71","0","2025","2","",917,9062,9232,9078,115550195,14062745,80309,974,"",0.93,0.92,0.93,0.93,0.94,1.02,1.00,1.02,"",37,4.2,-68,-0.7,200,2.2,34,0.4,2603081,2.3,157164,1.1,-33841,-29.6,16,1.7
"01049","0","10","70","0","2025","2","",1554,23806,23861,24058,307395955,28750414,120191,989,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",69,4.6,474,2.0,526,2.3,431,1.8,26804932,9.6,633994,2.3,-7895,-6.2,68,7.4
"01049","1","10","71","0","2025","2","",19,157,161,162,2515748,0,0,1209,"",2.45,0.35,0.36,0.36,0.33,0.00,0.00,0.92,"",0,0.0,0,0.0,9,5.9,3,1.9,100998,4.2,0,0.0,0,0.0,18,1.5
"01049","2","10","71","0","2025","2","",16,562,563,565,6571718,0,0,897,"",1.73,0.75,0.75,0.76,0.62,0.00,0.00,0.82,"",0,0.0,37,7.0,34,6.4,24,4.4,582099,9.7,0,0.0,0,0.0,30,3.5
"01049","3","10","71","0","2025","2","",69,3485,3504,3543,44048437,313430,627,965,"",3.15,1.51,1.52,1.56,1.61,0.62,0.95,1.05,"",0,0.0,59,1.7,52,1.5,55,1.6,3789813,9.4,-51777,-14.2,-336,-34.9,69,7.7
"01049","5","10","71","0","2025","2","",1450,19602,19633,19788,254260052,28436984,119564,994,"",0.96,0.97,0.96,0.96,0.97,1.01,1.00,1.01,"",69,5.0,378,2.0,431,2.2,349,1.8,22332022,9.6,685771,2.5,-7559,-5.9,69,7.5
"01051","0","10","70","0","2025","2","",1872,22148,22231,22418,262578201,27497262,111504,907,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",86,4.8,782,3.7,506,2.3,675,3.1,8638897,3.4,608505,2.3,-9235,-7.6,3,0.3
"01051","1","10","71","0","2025","2","",15,198,187,185,3075067,0,0,1245,"",1.61,0.47,0.45,0.44,0.47,0.00,0.00,1.04,"",0,0.0,4,2.1,0,0.0,3,1.6,-175418,-5.4,0,0.0,0,0.0,-87,-6.5
"01051","2","10","71","0","2025","2","",23,1093,1090,1089,16236622,0,0,1145,"",2.07,1.56,1.56,1.57,1.78,0.00,0.00,1.14,"",-1,-4.2,234,27.2,220,25.3,219,25.2,873758,5.7,0,0.0,0,0.0,-219,-16.1
"01051","3","10","71","0","2025","2","",51,3402,3432,3449,43302028,904611,1836,972,"",1.93,1.59,1.59,1.63,1.85,1.87,3.00,1.16,"",0,0.0,42,1.2,60,1.8,84,2.5,1951662,4.7,210855,30.4,-722,-28.2,27,2.9
"01051","5","10","71","0","2025","2","",1783,17455,17522,17695,199964484,26592651,109668,876,"",0.98,0.92,0.92,0.92,0.89,0.99,0.99,0.97,"",87,5.1,502,3.0,226,1.3,369,2.1,5988895,3.1,397650,1.5,-8513,-7.2,8,0.9
"01053","0","10","70","0","2025","2","",950,13005,13084,13050,167500187,13644900,59423,988,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",15,1.6,115,0.9,122,0.9,11,0.1,7544686,4.7,40476,0.3,-7563,-11.3,39,4.1
"01053","1","10","71","0","2025","2","",6,58,63,62,845395,0,0,1066,"",1.27,0.23,0.26,0.25,0.20,0.00,0.00,0.82,"",0,0.0,2,3.6,4,6.8,2,3.3,-15739,-1.8,0,0.0,0,0.0,-70,-6.2
"01053","2","10","71","0","2025","2","",22,484,460,474,7982291,0,0,1299,"",3.89,1.18,1.12,1.17,1.37,0.00,0.00,1.19,"",0,0.0,55,12.8,25,5.7,32,7.2,798080,11.1,0,0.0,0,0.0,30,2.4
"01053","3","10","71","0","2025","2","",44,3483,3503,3505,49088999,1473823,2947,1080,"",3.29,2.77,2.76,2.84,3.29,6.14,9.03,1.18,"",0,0.0,31,0.9,39,1.1,16,0.5,2076554,4.4,-124684,-7.8,-1595,-35.1,37,3.5
"01053","5","10","71","0","2025","2","",878,8980,9058,9009,109583502,12171077,56476,935,"",0.95,0.81,0.81,0.81,0.77,0.91,0.96,0.95,"",15,1.7,27,0.3,54,0.6,-39,-0.4,4685791,4.5,165160,1.4,-5968,-9.6,39,4.4
"01055","0","10","70","0","2025","2","",2540,33166,33311,33356,388843622,45056593,202245,899,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",108,4.4,40,0.1,77,0.2,180,0.5,9383670,2.5,-1245627,-2.7,-25964,-11.4,19,2.2
"01055","1","10","71","0","2025","2","",18,284,277,274,5286905,0,0,1461,"",1.42,0.45,0.44,0.44,0.54,0.00,0.00,1.23,"",0,0.0,-8,-2.7,-16,-5.5,-11,-3.9,-438615,-7.7,0,0.0,0,0.0,-58,-3.8
"01055","2","10","71","0","2025","2","",24,823,825,769,10529508,0,0,1005,"",1.59,0.78,0.79,0.74,0.78,0.00,0.00,1.01,"",0,0.0,32,4.0,39,5.0,21,2.8,713361,7.3,0,0.0,0,0.0,31,3.2
"01055","3","10","71","0","2025","2","",104,4063,4090,4133,47526867,229815,503,893,"",2.91,1.27,1.27,1.31,1.37,0.29,0.45,1.07,"",1,1.0,35,0.9,41,1.0,49,1.2,1252220,2.7,35493,18.3,-3,-0.6,15,1.7
"01055","5","10","71","0","2025","2","",2394,27996,28119,28180,325500342,44826778,201742,891,"",0.97,0.99,0.99,0.99,0.98,1.02,1.00,0.99,"",107,4.7,-19,-0.1,13,0.0,121,0.4,7856704,2.5,-1281120,-2.8,-25961,-11.4,20,2.3
"01057","0","10","70","0","2025","2","",360,3893,3985,4021,48542941,4451004,18076,941,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-1.4,32,0.8,44,1.1,43,1.1,7443857,18.1,85355,2.0,-14928,-45.2,136,16.9
"01057","1","10","71","0","2025","2","",7,34,34,34,431411,0,0,976,"",3.90,0.46,0.45,0.45,0.35,0.00,0.00,0.78,"",0,0.0,-1,-2.9,0,0.0,-1,-2.9,9733,2.3,0,0.0,0,0.0,40,4.3
"01057","2","10","71","0","2025","2","",9,228,216,195,2522545,0,0,911,"",4.20,1.85,1.73,1.56,1.50,0.00,0.00,0.87,"",0,0.0,11,5.1,3,1.4,14,7.7,710414,39.2,0,0.0,0,0.0,227,33.2
"01057","3","10","71","0","2025","2","",21,936,1012,1025,10289828,16676,34,799,"",4.14,2.48,2.62,2.69,2.38,0.21,0.34,0.92,"",1,5.0,9,1.0,8,0.8,-12,-1.2,430247,4.4,6821,69.2,14,70.0,32,4.2
"01057","5","10","71","0","2025","2","",323,2695,2723,2767,35299157,4434328,18042,995,"",0.92,0.81,0.80,0.80,0.85,1.02,1.00,1.06,"",-6,-1.8,13,0.5,33,1.2,42,1.5,6293463,21.7,78534,1.8,-14942,-45.3,168,20.3
"01059","0","10","70","0","2025","2","",705,11006,11080,11021,133181363,11385769,57909,928,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",17,2.5,106,1.0,498,4.7,-12,-0.1,3134993,2.4,-685088,-5.7,-4776,-7.6,5,0.5
"01059","1","10","71","0","2025","2","",8,81,80,81,1312842,0,0,1252,"",2.28,0.39,0.38,0.39,0.39,0.00,0.00,1.02,"",-1,-11.1,4,5.2,-1,-1.2,0,0.0,-7028,-0.5,0,0.0,0,0.0,-22,-1.7
"01059","2","10","71","0","2025","2","",16,351,341,325,4234503,0,0,961,"",3.81,1.01,0.98,0.95,0.92,0.00,0.00,0.94,"",0,0.0,-5,-1.4,-15,-4.2,-2,-0.6,181456,4.5,0,0.0,0,0.0,61,6.8
"01059","3","10","71","0","2025","2","",29,1568,1576,1565,20037561,142673,318,982,"",2.92,1.47,1.47,1.50,1.69,0.71,1.00,1.14,"",0,0.0,39,2.6,31,2.0,9,0.6,1810436,9.9,-5125,-3.5,-71,-18.3,74,8.1
"01059","5","10","71","0","2025","2","",652,9006,9083,9050,107596457,11243096,57591,915,"",0.95,0.96,0.96,0.96,0.95,1.01,1.00,0.99,"",18,2.8,68,0.8,483,5.6,-19,-0.2,1150129,1.1,-679963,-5.7,-4705,-7.6,-8,-0.9
"01061","0","10","70","0","2025","2","",619,5561,5585,5665,58119328,7259983,29044,798,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",22,3.7,78,1.4,96,1.7,135,2.4,1784282,3.2,414670,6.1,-3341,-10.3,10,1.3
"01061","1","10","71","0","2025","2","",11,56,55,56,743612,0,0,1028,"",3.56,0.53,0.52,0.53,0.51,0.00,0.00,0.97,"",0,0.0,4,7.7,4,7.8,4,7.7,-23061,-3.0,0,0.0,0,0.0,-113,-9.9
"01061","2","10","71","0","2025","2","",11,75,79,78,1015294,0,0,1010,"",2.99,0.43,0.45,0.44,0.50,0.00,0.00,1.14,"",0,0.0,5,7.1,8,11.3,6,8.3,100828,11.0,0,0.0,0,0.0,19,1.9
"01061","3","10","71","0","2025","2","",32,1227,1220,1220,13144930,659916,1319,827,"",3.67,2.28,2.25,2.28,2.54,5.17,8.27,1.12,"",0,0.0,-43,-3.4,-42,-3.3,-34,-2.7,154467,1.2,6944,1.1,14,1.1,35,4.4
"01061","5","10","71","0","2025","2","",565,4203,4231,4311,43215492,6600067,27725,782,"",0.94,0.89,0.89,0.89,0.87,0.93,0.96,0.98,"",22,4.1,112,2.7,126,3.1,159,3.8,1552048,3.7,407726,6.6,-3355,-10.8,3,0.4
"01063","0","10","70","0","2025","2","",167,1794,1783,1775,20845269,3004709,18485,899,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-3.5,6,0.3,-20,-1.1,-10,-0.6,2405586,13.0,475930,18.8,-471,-2.5,107,13.5
"01063","1","10","71","0","2025","2","",7,20,22,23,302039,0,0,1072,"",8.41,0.58,0.65,0.69,0.58,0.00,0.00,0.90,"",0,0.0,-5,-20.0,-2,-8.3,0,0.0,9257,3.2,0,0.0,0,0.0,134,14.3
"01063","2","10","71","0","2025","2","",9,39,40,40,545695,0,0,1058,"",9.06,0.69,0.71,0.73,0.75,0.00,0.00,1.06,"",0,0.0,1,2.6,3,8.1,3,8.1,86168,18.8,0,0.0,0,0.0,111,11.7
"01063","3","10","71","0","2025","2","N",20,0,0,0,0,0,0,0,"N",8.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","10","71","0","2025","2","N",131,0,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,0,"N",-6,-4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","0","10","70","0","2025","2","",348,2668,2677,2683,31903213,2714103,11631,917,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18,5.5,55,2.1,54,2.1,74,2.8,1009309,3.3,-20022,-0.7,-4336,-27.2,8,0.9
"01065","1","10","71","0","2025","2","",11,37,35,36,576130,0,0,1231,"",6.34,0.73,0.69,0.71,0.72,0.00,0.00,1.01,"",0,0.0,-1,-2.6,-4,-10.3,1,2.9,19434,3.5,0,0.0,0,0.0,84,7.3
"01065","2","10","71","0","2025","2","",12,90,88,88,1212355,0,0,1052,"",5.80,1.07,1.05,1.06,1.10,0.00,0.00,1.04,"",0,0.0,8,9.8,5,6.0,6,7.3,151361,14.3,0,0.0,0,0.0,61,6.2
"01065","3","10","71","0","2025","2","",22,740,735,739,7639810,220887,459,796,"",4.49,2.86,2.83,2.91,2.69,4.63,7.19,0.94,"",0,0.0,-10,-1.3,-12,-1.6,-17,-2.2,169233,2.3,-47895,-17.8,-170,-27.0,31,4.1
"01065","5","10","71","0","2025","2","",303,1801,1819,1820,22474918,2493216,11172,953,"",0.89,0.79,0.80,0.79,0.83,0.94,0.97,1.04,"",18,6.3,58,3.3,65,3.7,84,4.8,669281,3.1,27873,1.1,-4166,-27.2,-9,-0.9
"01067","0","10","70","0","2025","2","",426,3754,3780,3763,51602223,4356744,18328,1054,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,2.2,-228,-5.7,-196,-4.9,-174,-4.4,-316964,-0.6,188163,4.5,368,2.0,47,4.7
"01067","1","10","71","0","2025","2","",7,39,42,42,534023,0,0,1002,"",3.30,0.54,0.59,0.59,0.41,0.00,0.00,0.72,"",0,0.0,-3,-7.1,-8,-16.0,-5,-10.6,-51306,-8.8,0,0.0,0,0.0,30,3.1
"01067","2","10","71","0","2025","2","",12,63,61,65,839755,0,0,1025,"",4.74,0.53,0.51,0.56,0.47,0.00,0.00,0.88,"",0,0.0,-2,-3.1,-6,-9.0,-1,-1.5,12724,1.5,0,0.0,0,0.0,61,6.3
"01067","3","10","71","0","2025","2","",18,681,679,655,7830880,97647,195,897,"",3.00,1.87,1.85,1.84,1.71,1.27,1.94,0.92,"",0,0.0,19,2.9,22,3.3,8,1.2,450891,6.1,-44450,-31.3,-89,-31.3,31,3.6
"01067","5","10","71","0","2025","2","",389,2971,2998,3001,42397565,4259097,18133,1091,"",0.94,0.93,0.93,0.93,0.97,1.00,1.00,1.04,"",9,2.4,-242,-7.5,-204,-6.4,-176,-5.5,-729273,-1.7,232613,5.8,457,2.6,53,5.1
"01069","0","10","70","0","2025","2","",3860,51412,51543,51313,690468318,64639069,292992,1033,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",168,4.6,528,1.0,565,1.1,172,0.3,49287166,7.7,-71118,-0.1,-18094,-5.8,66,6.8
"01069","1","10","71","0","2025","2","",25,285,285,285,5344418,0,0,1442,"",1.30,0.29,0.29,0.30,0.31,0.00,0.00,1.06,"",0,0.0,-13,-4.4,-9,-3.1,-12,-4.0,-403574,-7.0,0,0.0,0,0.0,-50,-3.4
"01069","2","10","71","0","2025","2","",28,943,938,912,12906023,0,0,1066,"",1.22,0.58,0.58,0.57,0.54,0.00,0.00,0.93,"",0,0.0,11,1.2,28,3.1,18,2.0,740203,6.1,0,0.0,0,0.0,40,3.9
"01069","3","10","71","0","2025","2","",78,7650,7725,7743,122418736,600193,1223,1222,"",1.43,1.54,1.55,1.59,1.99,0.53,0.76,1.28,"",0,0.0,144,1.9,194,2.6,110,1.4,8379621,7.3,17008,2.9,0,0.0,61,5.3
"01069","5","10","71","0","2025","2","",3729,42534,42595,42373,549799141,64038876,291769,995,"",0.99,0.97,0.97,0.97,0.94,1.02,1.00,0.97,"",168,4.7,386,0.9,352,0.8,56,0.1,40570916,8.0,-88126,-0.1,-18094,-5.8,68,7.3
"01071","0","10","70","0","2025","2","",1240,14997,15143,15158,193526499,16614816,82087,986,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",58,4.9,-585,-3.8,-513,-3.3,-579,-3.7,3105801,1.6,-2773723,-14.3,-49685,-37.7,51,5.5
"01071","1","10","71","0","2025","2","",23,139,141,138,3226475,0,0,1781,"",3.72,0.49,0.49,0.48,0.67,0.00,0.00,1.37,"",0,0.0,5,3.7,3,2.2,2,1.5,545514,20.3,0,0.0,0,0.0,265,17.5
"01071","2","10","71","0","2025","2","",14,185,186,185,2701571,0,0,1121,"",1.90,0.39,0.39,0.39,0.40,0.00,0.00,1.03,"",-1,-6.7,5,2.8,3,1.6,0,0.0,237190,9.6,0,0.0,0,0.0,83,8.0
"01071","3","10","71","0","2025","2","",62,2979,3002,2963,35469167,1023089,2044,915,"",3.55,2.05,2.05,2.07,2.06,3.50,4.54,1.00,"",0,0.0,33,1.1,12,0.4,-56,-1.9,690672,2.0,-278836,-21.4,-558,-21.4,19,2.1
"01071","5","10","71","0","2025","2","",1141,11694,11814,11872,152129286,15591727,80043,992,"",0.94,0.91,0.91,0.92,0.92,0.96,0.98,1.01,"",59,5.5,-628,-5.1,-531,-4.3,-525,-4.2,1632425,1.1,-2494887,-13.8,-49127,-38.0,55,5.9
"01073","0","10","70","0","2025","2","",23747,365294,368692,369407,6565110405,394262921,1926269,1373,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",904,4.0,-822,-0.2,745,0.2,284,0.1,334934009,5.4,-5925496,-1.5,-303575,-13.6,70,5.4
"01073","1","10","71","0","2025","2","",91,8509,8337,8288,184982343,0,0,1698,"",0.77,1.22,1.20,1.19,1.13,0.00,0.00,0.93,"",1,1.1,-234,-2.7,-297,-3.4,-324,-3.8,-7172176,-3.7,0,0.0,0,0.0,-8,-0.5
"01073","2","10","71","0","2025","2","",96,29100,29051,29027,562695810,82281,165,1490,"",0.68,2.52,2.51,2.53,2.47,0.03,0.09,0.98,"",10,11.6,3543,13.9,3489,13.6,3593,14.1,99227710,21.4,82281,100.0,165,100.0,93,6.7
"01073","3","10","71","0","2025","2","",424,25372,27902,28508,446777876,1117853,2760,1261,"",1.27,0.72,0.78,0.82,0.76,0.16,0.26,0.99,"",-2,-0.5,-1432,-5.3,952,3.5,1216,4.5,24966737,5.9,16198,1.5,214,8.4,60,5.0
"01073","5","10","71","0","2025","2","",23136,302313,303402,303584,5370654376,393062787,1923344,1363,"",1.00,0.97,0.96,0.96,0.96,1.02,1.00,1.00,"",895,4.0,-2699,-0.9,-3399,-1.1,-4201,-1.4,217911738,4.2,-6023975,-1.5,-303954,-13.6,70,5.4
"01075","0","10","70","0","2025","2","",295,3392,3380,3345,44432207,3323520,11009,1014,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-1.3,-17,-0.5,-28,-0.8,-28,-0.8,3243929,7.9,-80569,-2.4,-7632,-40.9,81,8.7
"01075","1","10","71","0","2025","2","",7,33,32,30,425766,0,0,1034,"",4.76,0.51,0.50,0.48,0.38,0.00,0.00,0.77,"",0,0.0,0,0.0,-2,-5.9,-5,-14.3,16919,4.1,0,0.0,0,0.0,109,11.8
"01075","2","10","71","0","2025","2","",9,62,62,62,923927,0,0,1146,"",5.13,0.58,0.58,0.60,0.60,0.00,0.00,1.02,"",0,0.0,3,5.1,2,3.3,1,1.6,120077,14.9,0,0.0,0,0.0,115,11.2
"01075","3","10","71","0","2025","2","",28,482,490,476,5400011,14213,29,861,"",6.74,1.47,1.50,1.50,1.37,0.24,0.48,0.92,"",0,0.0,-1,-0.2,1,0.2,-1,-0.2,275944,5.4,6001,73.1,12,70.6,45,5.5
"01075","5","10","71","0","2025","2","",251,2815,2796,2777,37682503,3309307,10980,1037,"",0.87,0.97,0.97,0.97,1.00,1.02,1.00,1.03,"",-4,-1.6,-19,-0.7,-29,-1.0,-23,-0.8,2830989,8.1,-86570,-2.5,-7644,-41.0,86,9.0
"01077","0","10","70","0","2025","2","",2683,31085,31174,30940,366145346,38631716,187284,907,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",139,5.5,207,0.7,211,0.7,380,1.2,21769264,6.3,-1725054,-4.3,-58100,-23.7,47,5.5
"01077","1","10","71","0","2025","2","",21,285,289,295,5396284,0,0,1433,"",1.57,0.48,0.49,0.51,0.59,0.00,0.00,1.19,"",0,0.0,-7,-2.4,-2,-0.7,5,1.7,-34950,-0.6,0,0.0,0,0.0,-3,-0.2
"01077","2","10","71","0","2025","2","",15,1577,1561,1222,21694523,0,0,1148,"",0.94,1.60,1.60,1.27,1.71,0.00,0.00,1.14,"",0,0.0,14,0.9,-1,-0.1,-2,-0.2,1518883,7.5,0,0.0,0,0.0,77,7.2
"01077","3","10","71","0","2025","2","",51,3811,3839,3799,47420499,94553,402,956,"",1.35,1.27,1.27,1.30,1.46,0.14,0.39,1.14,"",5,10.9,101,2.7,128,3.4,95,2.6,3083417,7.0,-3030,-3.1,-170,-29.7,36,3.9
"01077","5","10","71","0","2025","2","",2596,25412,25485,25624,291634040,38537163,186882,879,"",0.99,0.96,0.96,0.97,0.94,1.02,1.00,0.97,"",134,5.4,99,0.4,86,0.3,282,1.1,17201914,6.3,-1722024,-4.3,-57930,-23.7,46,5.5
"01079","0","10","70","0","2025","2","",590,5488,5500,5531,68213239,5546199,28944,953,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",26,4.6,-477,-8.0,-524,-8.7,-554,-9.1,-5788378,-7.8,-2347345,-29.7,-59985,-67.5,8,0.8
